,0,1,2,3,4,y
1907,0.706,0.837,1.422,0.916,1.748,1
1908,0.798,3.137,-0.603,0.545,0.249,0
1909,0.961,1.678,1.486,0.932,0.726,1
1910,0.706,2.845,0.779,-0.202,-0.111,0
1911,0.215,2.081,-0.428,0.287,-0.181,0
1912,1.383,1.322,0.348,-0.109,0.14,0
1913,0.495,2.619,0.691,0.362,-0.155,0
1914,0.154,0.339,0.454,-0.625,1.84,0
1915,0.272,0.699,0.419,1.115,-0.529,1
1916,0.115,0.528,1.125,2.296,0,0
1917,3.137,-0.266,0.108,0.091,-0.0819999999999999,0
1918,0.463,2.963,-0.63,0.324,0.991,0
1919,0.817,1.094,-0.228,0.143,-0.098,0
1920,0.404,1.193,1.848,1.005,0,0
1921,0.297,0.545,0.349,1.286,0.849,1
1922,1.208,1.688,-0.517,-0.256,-0.178,1
1923,0.476,2.249,1.43,0.691,-0.217,0
1924,0.164,0.706,1.122,1.936,-0.614,0
1925,0.202,0.733,0.89,-0.343,1.266,1
1926,2.337,0.69,0.299,0.223,-0.393,0
1927,2.558,0.56,0.572,0.476,0.341,0
1928,0.256,2.111,1.173,-0.532,-0.244,0
1929,0.212,1.047,1.964,-0.541,0,0
1930,0.341,0.792,2.458,-0.985,-0.459,0
1931,0.208,0.824,1.253,1.792,-0.738,1
1932,0.302,3.331,-0.664,0.32,-0.172,0
1933,2.533,0.267,0.133,0.16,-0.064,0
1934,0.292,0.317,0.71,1.238,0.913,1
1935,1.796,0.6,0.135,0.211,-0.144,0
1936,0.511,0.487,1.832,1.094,-0.397,1
1937,0.755,1.187,0.829,1.122,0.604,1
1938,0.344,1.503,0.948,-0.319,0.459,0
1939,0.239,0.524,0.571,-0.407,-1.046,0
1940,0.999,2.345,-0.471,1.402,-0.391,0
1941,0.233,1.546,1.399,0.716,-0.422,0
1942,1.515,2.574,-0.476,0.396,0.374,0
1943,0.29,0.831,1.73,0.87,0,0
1944,0.304,1.88,-0.445,0.322,-0.118,0
1945,0.504,2.248,1.15,0.412,-0.189,0
1946,0.096,0.337,0.513,1.485,0,0
1947,1.339,1.765,1.763,-0.355,-0.144,1
1948,-0.195,-0.895,1.893,-0.988,0,0
1949,0.231,0.987,0.538,0.437,0,0
1950,0.922,2.122,-0.391,0.327,0.186,0
1951,0.394,2.329,0.972,0.7,0.875,1
1952,0.38,2.927,-0.502,0.367,0.594,0
1953,0.233,0.86,2.49,-0.71,0.547,0
1954,0.785,2.823,1.235,0.7,0.367,1
1955,0.503,0.813,1.844,0.772,1.597,1
1956,0.427,0.565,1.723,1.149,1.763,1
1957,0.54,3.144,-0.665,-0.261,0,0
1958,1.172,1.957,-0.32,-0.146,0.128,0
1959,0.213,0.962,2.447,-0.78,1.386,1
1960,0.122,0.573,1.393,2.191,0,0
1961,1.103,0.633,2.839,-0.626,-0.248,1
1962,0.333,1.906,1.197,0.714,1.378,1
1963,1.453,2.15,-0.566,-0.182,-0.107,0
1964,0.383,1.004,2.238,0.976,0.544,0
1965,2.115,0.421,0.154,0.121,-0.149,0
1966,1.483,1.798,0.666,0.92,0.706,0
1967,0.544,2.493,1.148,1.169,-0.355,1
1968,0.723,2.415,1.512,-0.365,-0.17,0
1969,0.597,2.565,-0.506,-0.261,-0.162,0
1970,0.474,0.731,0.957,1.803,-0.634,1
1971,0.119,0.483,0.629,2.132,-0.659,0
1972,0.115,0.594,1.195,0.942,-0.477,1
1973,0.223,1.086,2.658,-0.944,0,0
1974,2.967,0.918,0.8,0.266,-0.115,0
1975,0.289,1.436,2.611,-0.659,-0.315,0
1976,0.89,3.092,-0.538,0.417,0.337,0
1977,1.719,0.6,-0.104,0.089,0.068,0
1978,1.19,1.647,-0.274,-0.121,-0.06,0
1979,0.332,1.139,1.262,0.825,0,0
1980,1.21,2.364,-0.326,-0.155,0.235,0
1981,0.067,0.286,0.428,-0.454,0,0
1982,0.334,0.58,0.978,2.097,1.297,1
1983,0.305,1.943,1.757,0.721,-0.35,0
1984,0.472,3.394,-0.518,0.625,-0.199,0
1985,0.079,0.355,0.635,0.519,-0.39,0
1986,0.302,0.581,2.032,1.122,1.408,1
1987,0.341,1.223,1.633,1.285,0,1
1988,3.336,-0.234,0.14,-0.073,0.081,0
1989,-0.118,0.62,1.462,0.949,0,1
1990,3.639,0.608,-0.138,-0.095,-0.056,0
1991,0.271,0.544,0.439,1.434,0.851,1
1992,1.509,1.113,-0.166,-0.076,0.069,0
1993,0.883,0.543,1.275,2.209,0.691,0
1994,0.43,2.588,1.361,-0.372,-0.195,0
1995,3.236,0.591,-0.148,-0.069,-0.057,0
1996,0.308,1.825,-0.458,0.35,-0.122,0
1997,-0.144,1.292,2.605,-0.826,-0.474,0
1998,0.327,1.764,0.575,0.277,-0.096,0
1999,1.101,0.717,-0.101,0.068,-0.068,0
2000,0.31,-0.812,1.327,-0.465,0.513,1
2001,0.173,0.362,0.693,1.387,-0.804,1
2002,1.139,0.662,2.77,-0.607,-0.242,1
2003,0.145,0.715,1.784,0.792,0,0
2004,0.305,1.2,1.679,1.386,0,1
2005,0.453,1.44,2.064,-0.478,0.375,0
2006,0.174,0.709,2.382,-0.877,1.723,1
2007,0.253,0.292,0.594,1.273,0.993,1
2008,1.712,2.499,-0.446,-0.162,-0.1,0
2009,0.201,1.369,1.387,0.507,-0.177,0
2010,0.187,0.744,0.868,1.26,-0.578,0
2011,0.392,1.371,2.552,-0.6,0.559,0
2012,0.702,3.001,-0.525,-0.234,-0.129,0
2013,0.647,1.483,1.368,0.627,1.016,0
2014,0.49,0.722,-1.086,-0.999,-0.785,1
2015,0.851,2.024,0.903,0.524,0.634,1
2016,0.5,2.247,-0.468,-0.176,-0.099,0
2017,0.094,0.392,0.477,1.763,0,1
2018,0.103,0.435,0.622,1.844,-0.797,1
2019,1.508,1.606,0.657,0.801,0.942,0
2020,1.6,0.579,-0.091,0.0819999999999999,0.073,0
2021,0.789,1.414,1.1,1.857,-0.593,1
2022,0.337,1.919,0.578,0.274,0.113,0
2023,1.532,1.411,0.457,0.28,-0.155,0
2024,0.36,0.588,0.784,1.501,1.115,1
2025,0.096,0.498,0.84,0.849,0,1
2026,0.736,2.493,-0.363,0.211,0.145,0
2027,0.198,1.356,1.442,-0.491,-0.181,0
2028,0.24,1.01,0.396,0.449,0.561,0
2029,0.246,1.187,2.52,-0.672,1.263,0
2030,0.128,0.389,0.516,1.049,0,0
2031,1.246,2.402,-0.509,-0.18,0,0
2032,0.182,0.814,1.867,1.07,0,0
2033,0.315,2.086,-0.505,0.343,-0.136,0
2034,2.963,0.322,0.206,0.088,0.11,0
2035,0.245,0.569,0.456,0.971,1.058,0
2036,0.509,1.904,1.168,-0.309,-0.273,1
2037,0.448,0.675,1.287,1.033,2.068,1
2038,0.225,0.618,1.494,0.633,1.451,1
2039,2.796,0.551,0.577,0.687,0.401,0
2040,1.22,2.523,0.772,0.863,-0.24,1
2041,0.726,1.023,0.354,-0.1,0.069,0
2042,0.098,0.451,0.767,2.514,0,1
2043,1.126,0.591,0.327,0.236,-0.176,0
2044,0.121,0.544,0.494,0.468,1.522,1
2045,0.187,0.422,0.393,1.4,-0.748,1
2046,0.247,0.563,0.768,1.569,-0.961,1
2047,1.02,0.605,1.869,1.409,0.755,1
2048,2.168,0.402,-0.122,-0.083,-0.051,0
2049,0.535,2.167,0.702,0.414,-0.364,0
2050,0.25,0.757,1.124,1.021,-0.579,1
2051,2.836,0.582,-0.132,0.178,0.106,0
2052,0.156,1.334,1.158,0.556,-0.214,0
2053,2.986,0.818,-0.128,0.094,0.065,0
2054,1.6,0.524,0.135,0.129,-0.2,0
2055,0.516,1.952,1.204,-0.345,-0.176,0
2056,1.946,1.19,0.265,0.111,-0.065,0
2057,0.207,0.87,0.664,2.123,-0.786,1
2058,0.254,3.163,-0.5,1.249,-0.376,0
2059,2.493,0.61,0.189,0.163,0.102,0
2060,0.243,1.014,2.373,1.039,0,0
2061,1.309,1.141,1.623,-0.508,-0.211,0
2062,0.296,2.031,1.457,0.737,-0.317,0
2063,1,1.795,0.35,0.242,-0.164,0
2064,-1.595,0.679,-0.188,-0.127,-0.092,0
2065,2.763,1.039,0.479,0.679,-0.163,0
2066,0.277,0.805,1.301,0.64,0,1
2067,0.857,2.735,-0.45,-0.187,-0.199,0
2068,0.451,2.116,-0.46,0.391,0.465,1
2069,0.165,1.257,2.274,-0.82,-0.35,0
2070,0.27,1.316,1.876,-0.723,-0.384,0
2071,0.199,0.636,0.753,1.258,0,1
2072,0.394,0.968,2.311,1.118,0.58,0
2073,0.251,1.413,2.024,-0.54,-0.505,0
2074,0.17,0.986,2.489,-0.633,0,0
2075,2.453,0.888,0.384,0.375,0.429,0
2076,0.904,1.135,1.596,-0.505,0.859,1
2077,2.981,0.333,0.158,-0.073,0.056,0
2078,0.21,0.822,2.42,1.258,1.277,1
2079,0.301,1.704,1.237,1.884,-0.639,0
2080,1.456,2.755,-0.416,0.309,0.398,0
2081,0.257,0.57,1.962,1.559,0.547,0
2082,0.525,1.543,1.83,1.724,-0.479,1
2083,2.637,0.482,0.179,0.133,-0.05,0
2084,3.75,-0.256,0.24,0.194,-0.071,0
2085,0.161,0.548,0.966,1.674,-0.52,0
2086,0.562,3.04,-0.641,-0.265,-0.188,0
2087,0.577,1.909,-0.372,-0.189,-0.148,0
2088,1.666,1.872,-0.297,0.164,0.116,0
2089,0.832,2.759,-0.452,-0.184,-0.13,0
2090,0.3,1.396,1.661,-0.459,-0.214,0
2091,0.724,3.408,-0.449,-0.215,0.169,0
2092,0.249,1.315,1.175,0.572,0,0
2093,0.201,0.734,0.887,0.34,1.24,1
2094,0.334,0.442,0.958,2.175,-0.879,0
2095,0.13,0.623,0.993,2.13,-0.793,1
2096,0.218,0.816,1.317,2.113,-0.655,0
2097,0.886,1.555,2.311,-0.56,-0.228,1
2098,0.89,2.258,-0.475,-0.154,0.224,0
2099,0.665,2.994,0.875,-0.309,0.713,0
2100,0.636,3.198,-0.554,0.31,0.274,0
2101,0.189,0.61,0.518,0.791,1.297,1
2102,0.069,0.562,0.563,0.474,0,0
2103,1.029,1.651,1.821,0.625,-0.207,1
2104,0.593,0.593,1.714,1.154,-0.419,1
2105,0.16,0.566,-1.3,-0.748,-0.354,1
2106,-0.058,-0.256,-0.448,-0.954,0,1
2107,0.639,1.201,1.963,-0.682,-0.242,0
2108,0.086,0.464,0.309,0.495,0.921,0
2109,0.326,0.571,0.31,1.106,0,1
2110,0.717,0.72,2.504,-0.794,0.427,0
2111,1.592,1.644,0.581,-0.183,-0.11,0
2112,0.32,1.033,2.29,1.106,1.171,1
2113,0.105,0.517,0.332,0.829,0,1
2114,0.228,1.38,1.297,0.535,-0.219,0
2115,3.012,1.408,0.341,-0.123,-0.073,0
2116,3.269,0.614,1.015,-0.201,-0.091,0
2117,0.174,0.854,0.867,0.584,-0.46,1
2118,0.1,0.405,0.58,0.849,0.939,0
2119,1.258,0.737,-0.127,0.091,0.065,0
2120,0.189,0.548,0.918,1.984,-0.614,0
2121,0.397,2.703,-0.6,0.372,0,0
2122,1.487,1.568,1.605,-0.261,-0.131,0
2123,0.418,0.58,1.723,1.108,-0.776,1
2124,0.258,0.699,0.836,2.133,0,1
2125,0.476,2.52,0.978,-0.317,-0.173,0
2126,1.101,3.092,-0.626,0.28,0.162,0
2127,1.483,1.798,0.666,0.921,0.707,0
2128,0.149,0.513,0.622,1.332,0.851,1
2129,1.757,0.972,0.866,1.579,-0.45,0
2130,0.27,0.812,2.105,0.852,0.415,1
2131,0.559,2.521,1.509,0.648,-0.272,0
2132,0.686,1.876,1.048,-0.326,-0.158,0
2133,0.172,0.473,0.679,1.616,-0.756,1
2134,0.876,3.241,-0.58,0.551,0.327,0
2135,2.999,0.473,-0.124,-0.072,-0.048,0
2136,-0.191,-0.863,-0.927,-0.577,-0.297,0
2137,0.534,2.848,-0.663,-0.215,-0.118,0
2138,0.325,0.815,1.529,1.28,1.95,1
2139,0.444,0.698,2.216,0.741,0.647,1
2140,0.182,0.796,1.385,1.726,-0.639,1
2141,2.87,0.496,-0.104,-0.066,-0.047,0
2142,0.122,0.512,0.828,1.683,0,1
2143,0.193,0.996,2.144,-0.867,0,0
2144,-0.094,-0.341,0.691,-0.623,0,1
2145,2.374,1.034,0.256,0.187,0.2,0
2146,1.722,0.517,2.304,-0.48,-0.191,0
2147,0.716,2.804,1.443,-0.436,-0.201,0
2148,1.362,1.3,0.486,0.385,-0.276,0
2149,0.305,0.599,0.826,1.921,-0.636,1
2150,0.132,0.436,0.501,0.961,0.881,0
2151,0.519,2.216,-0.407,-0.173,-0.095,0
2152,0.698,2.407,1.776,0.749,-0.224,1
2153,0.183,1.136,1.711,-0.517,0,0
2154,-0.165,1.809,1.261,0.59,0.366,0
2155,0.298,1.241,1.055,-0.314,-0.624,0
2156,0.162,0.632,0.746,1.327,-0.638,1
2157,2.406,-0.22,0.216,0.198,-0.066,0
2158,0.461,0.585,1.306,1.773,-0.505,0
2159,0.328,1.144,0.872,1.914,-0.704,1
2160,2.003,0.997,-0.15,0.117,-0.063,0
2161,0.335,0.809,0.806,0.954,0.865,1
2162,-0.0819999999999999,0.579,1.385,1.848,-0.912,0
2163,0.651,2.023,1.176,-0.344,-0.18,0
2164,0.211,0.32,0.595,1.601,1.188,1
2165,1.061,2.04,-0.56,-0.277,-0.191,0
2166,0.31,1.074,2.474,1.139,-0.467,0
2167,2.03,0.636,-0.098,0.078,0.056,0
2168,0.535,1.65,1.336,1.805,-0.458,1
2169,1.031,0.584,1.866,1.532,-0.672,1
2170,0.651,1.128,1.883,-0.506,0.417,0
2171,2.074,1.149,0.493,0.339,-0.134,0
2172,1.031,1.991,-0.311,0.194,-0.413,0
2173,0.641,1.284,2.266,1.508,-0.421,1
2174,0.387,1.253,2.328,-0.772,0,0
2175,0.635,1.895,-0.488,0.204,-0.116,0
2176,1.392,1.958,0.902,0.615,1.069,1
2177,3.909,0.584,-0.13,-0.087,0.057,0
2178,0.317,1.119,2.004,-0.864,0,1
2179,0.556,2.03,0.841,-0.264,-0.257,1
2180,1.527,1.36,-0.303,-0.137,-0.092,0
2181,2.131,1.245,0.448,0.45,0.656,0
2182,0.251,0.511,1.136,1.042,0,1
2183,2.237,1.288,0.45,0.442,-0.23,0
2184,0.687,2.34,0.641,0.404,-0.406,0
2185,2.869,1.077,0.523,0.5,-0.134,0
2186,1.027,2.716,-0.43,1.009,-0.387,0
2187,0.214,1.433,1.771,-0.542,0,0
2188,0.674,2.842,-0.383,-0.161,-0.127,0
2189,1.064,2.8,-0.421,-0.204,0.239,0
2190,0.126,0.732,2.17,0.872,-0.346,0
2191,2.995,1.389,-0.242,-0.106,-0.069,0
2192,1.227,1.634,-0.298,0.183,-0.093,0
2193,-0.184,0.485,-0.671,-0.982,0,1
2194,0.245,0.484,1.991,0.879,0.608,0
2195,2.31,0.325,0.38,-0.085,0.071,0
2196,3.222,0.51,-0.151,0.16,-0.06,0
2197,0.433,0.595,0.98,2.318,-0.762,0
2198,0.585,0.629,1.867,0.911,-0.407,1
2199,1.568,1.44,-0.223,0.129,-0.079,0
2200,0.626,2.637,-0.419,0.264,-0.277,0
2201,1.453,0.562,0.181,0.148,-0.072,0
2202,0.435,2.108,2.029,-0.544,-0.262,0
2203,1.487,1.569,1.606,-0.262,-0.131,0
2204,0.061,0.266,0.403,0.529,1.194,0
2205,0.267,1.331,2.875,-0.911,0,0
2206,0.121,0.268,0.467,-0.611,-1.052,0
2207,1.023,1.009,-0.209,-0.085,-0.06,0
2208,0.221,0.609,0.635,0.71,0,0
2209,0.211,0.874,2.555,1.074,1.181,1
2210,0.486,3.553,-0.57,-0.26,-0.159,0
2211,0.214,1.294,0.847,1.085,-0.415,0
2212,0.178,0.702,1.728,1.329,-0.822,1
2213,1.317,0.82,1.56,1.641,-0.503,1
2214,0.596,0.671,1.581,1.095,0.583,1
2215,0.757,1.605,0.535,0.236,-0.099,0
2216,0.301,1.086,2.021,0.933,1.105,1
2217,0.301,0.538,0.551,1.29,0,1
2218,1.493,1.664,0.583,-0.175,-0.104,0
2219,1.253,2.393,-0.461,0.23,0.16,0
2220,1.858,0.758,0.135,0.139,-0.177,0
2221,0.298,1.866,0.955,2.193,-0.589,0
2222,0.597,1.133,1.896,-0.601,-0.231,1
2223,0.226,0.842,1.019,2.022,-0.738,1
2224,0.213,0.325,0.7,1.941,1.284,1
2225,2.744,-0.224,0.171,0.098,0.074,0
2226,0.277,0.872,1.918,1.371,-0.449,0
2227,0.381,1.368,1.608,0.783,-0.601,1
2228,0.352,1.531,1.81,0.97,1.126,0
2229,0.213,0.51,0.977,1.266,1.975,1
2230,2.444,0.273,0.139,0.156,-0.063,0
2231,0.602,1.077,1.397,-0.581,1.484,1
2232,3.53,-0.29,0.154,-0.071,-0.046,0
2233,0.997,1.578,1.248,-0.353,0.979,1
2234,0.597,1.624,1.5,-0.473,-0.197,0
2235,0.349,0.653,2.448,-0.73,0.393,0
2236,2.44,1.136,-0.243,-0.074,0,0
2237,1.288,2.328,-0.359,-0.201,0.175,0
2238,0.174,0.619,1.468,1.262,0,0
2239,0.763,3.172,-0.441,-0.194,-0.135,0
2240,2.866,-0.213,0.166,0.1,-0.094,0
2241,0.101,0.333,0.52,1.505,1.15,0
2242,0.367,2.259,-0.319,-0.148,-0.081,0
2243,0.234,0.359,0.756,1.917,1.346,1
2244,0.108,0.355,0.418,0.592,2.053,0
2245,0.816,3.026,-0.454,-0.198,-0.133,0
2246,1.724,2.823,-0.384,-0.127,-0.075,0
2247,1.295,1.097,-0.779,-0.596,-0.316,0
2248,1.196,2.373,-0.342,-0.155,0.307,0
2249,1.264,2.951,-0.463,-0.179,-0.133,0
2250,1.109,2.194,1.666,-0.357,-0.145,1
2251,0.374,3.148,1.502,0.533,-0.174,1
2252,0.892,1.429,0.88,1.151,-0.472,1
2253,0.749,2.044,0.938,1.239,-0.376,0
2254,0.218,1.432,1.361,-0.408,0.337,0
2255,0.716,3.174,-0.412,-0.232,0.504,0
2256,1.327,1.433,2.092,-0.415,-0.168,1
2257,0.265,1.079,2.209,-0.673,-0.831,1
2258,0.76,1.029,1.582,0.89,-0.673,1
2259,0.845,1.667,-0.561,-0.211,0,0
2260,0.776,1.633,1.504,0.733,0.619,1
2261,0.102,0.551,0.521,-0.624,2.719,0
2262,0.461,0.809,0.511,1.196,0.839,1
2263,0.349,0.794,2.317,0.913,1.411,1
2264,1.509,1.922,0.539,1.303,-0.333,0
2265,0.262,1.304,2.382,-0.794,-0.416,0
2266,0.522,0.539,1.575,1.194,1.138,1
2267,1.146,2.943,-0.451,0.472,-0.213,0
2268,0.135,0.267,0.421,1.007,1.695,0
2269,0.118,0.497,0.8,1.743,0.776,1
2270,0.813,0.951,2.084,1.058,1.043,1
2271,0.081,0.332,0.424,-0.699,1.923,1
2272,0.497,0.378,1.876,2.463,-0.698,1
2273,1.526,1.931,-0.374,-0.265,0.867,0
2274,0.568,2.495,1.506,-0.485,0,0
2275,0.15,0.652,0.695,-0.969,0,1
2276,0.111,0.452,0.574,1.57,0.892,1
2277,0.915,2.919,0.802,0.635,0.386,0
2278,0.539,2.962,1.236,0.588,-0.241,0
2279,0.403,0.391,1.954,1.141,-0.683,1
2280,0.264,0.936,1.734,0.998,1.148,1
2281,0.35,1.14,1.252,0.763,-0.211,0
2282,0.697,1.068,1.811,0.515,-0.298,1
2283,1.4,1.535,0.36,0.265,0.143,0
2284,0.643,1.547,-0.301,0.156,-0.065,0
2285,0.334,1.781,0.698,0.284,-0.124,0
2286,0.108,0.402,0.264,-0.23,0,1
2287,0.381,0.55,1.864,1.204,-0.368,0
2288,0.288,1.589,2.961,-0.863,0,0
2289,1.4,1.01,0.296,0.159,-0.166,0
2290,0.23,1.214,1.916,-0.55,-0.535,0
2291,0.256,0.33,0.62,2.29,-0.736,0
2292,2.384,0.771,0.374,-0.118,-0.051,0
2293,0.311,2.639,-0.463,-0.193,-0.265,0
2294,1.293,1.097,-0.78,-0.596,-0.315,0
2295,0.356,0.551,1.79,1.089,0.986,0
2296,0.093,0.281,0.371,0.441,0,0
2297,0.397,0.966,2.131,1.183,0.535,0
2298,2.832,-0.255,0.122,0.118,-0.058,0
2299,0.151,0.82,0.63,1.777,-0.828,1
2300,2.205,0.544,0.162,0.096,-0.072,0
2301,0.364,2.511,-0.373,0.233,-0.341,0
2302,0.286,0.602,2.168,1.21,0.553,0
2303,0.532,2.657,-0.51,0.449,0.698,1
2304,1.018,0.77,-0.12,0.075,0.081,0
2305,0.396,0.629,1.525,1.985,0,1
2306,0.128,0.442,0.52,2.045,0,0
2307,1.908,0.57,-0.108,0.145,-0.193,0
2308,1.014,0.653,1.828,1.07,1.297,1
2309,-0.146,2.06,1,0.441,0,0
2310,0.227,0.303,0.59,1.548,0.964,1
2311,0.14,0.369,0.453,2.025,-0.919,0
2312,0.125,0.794,0.66,2.03,0,1
2313,0.309,2.579,-0.51,-0.213,-0.305,0
2314,0.123,0.808,1.178,-0.971,-0.361,0
2315,0.315,1.189,2.53,-0.638,-0.517,1
2316,1.017,2.179,1.284,0.816,-0.228,0
2317,0.682,2.257,-0.443,-0.238,-0.246,0
2318,0.403,-0.648,2.077,-0.693,0.832,1
2319,0.175,1.247,1.442,0.482,-0.184,0
2320,2.712,0.384,1.604,-0.353,-0.129,0
2321,0.497,0.773,2.066,-0.596,0,1
2322,0.264,0.984,0.623,0.73,0.869,1
2323,0.123,0.447,0.743,2.028,-0.833,1
2324,0.397,2.921,-0.637,0.523,0,0
2325,0.301,2.09,0.976,0.867,-0.439,0
2326,1.191,2.041,-0.367,0.237,0.216,0
2327,0.122,0.827,0.475,1.191,0,1
2328,0.557,2.204,-0.467,0.348,-0.259,0
2329,1.721,0.578,-0.193,-0.13,-0.1,0
2330,0.257,1.029,2.142,1.26,0,1
2331,1.214,2.723,0.921,0.318,-0.138,0
2332,0.193,0.788,0.794,1.37,0,0
2333,0.158,0.416,0.499,2.135,-0.893,0
2334,0.118,0.306,0.559,2.143,-0.666,0
2335,0.136,0.458,0.449,-0.51,1.155,1
2336,0.59,1.933,-0.43,0.487,0.774,0
2337,0.653,2.511,-0.388,0.247,-0.266,0
2338,0.2,0.506,0.833,0.837,0,1
2339,0.099,0.472,1.064,1.996,-0.781,0
2340,2.666,0.329,0.188,0.226,-0.079,0
2341,0.965,1.935,0.837,1.316,-0.404,0
2342,0.316,0.67,2.039,0.978,1.835,1
2343,0.268,2.019,1.212,0.629,0,0
2344,0.423,0.691,2.491,0.941,0.758,1
2345,1.322,0.603,0.156,0.145,-0.163,0
2346,0.231,1.764,1.438,1.052,-0.489,0
2347,0.565,1.167,1.552,-0.516,1.483,1
2348,0.61,1.225,1.108,1.224,-0.431,1
2349,0.147,0.569,0.732,2.224,-0.639,0
2350,0.363,0.4,0.848,1.914,-0.623,0
2351,0.547,1.069,1.007,2.259,-0.731,1
2352,0.322,1.981,1.185,0.856,1.153,1
2353,0.104,0.565,1.153,0.918,-0.487,1
2354,0.209,1.072,2.069,-0.636,-0.238,0
2355,0.269,0.725,2.656,1.374,0.893,1
2356,0.644,1.088,1.85,-0.51,0.436,0
2357,1.415,1.529,-0.248,-0.101,0.092,0
2358,1.061,3.173,-0.631,-0.238,0.162,0
2359,0.441,0.794,1.914,0.962,1.607,1
2360,0.195,0.854,1.671,0.779,0.477,1
2361,2.496,0.36,0.125,0.095,-0.08,0
2362,0.139,0.838,2.266,-0.714,-0.61,0
2363,0.265,1.313,2.753,-0.78,0,0
2364,0.28,0.619,0.735,0.937,0,1
2365,1.836,0.751,0.152,0.134,-0.158,0
2366,0.573,0.733,2.036,-0.445,0.642,1
2367,0.478,2.033,2.162,-0.682,0,0
2368,0.173,0.407,0.855,2.415,-0.792,0
2369,0.493,1.572,1.564,1.509,-0.349,1
2370,0.388,0.577,0.743,1.54,1.1,1
2371,0.473,1.57,-0.413,0.305,-0.099,0
2372,0.499,0.351,0.358,1.423,1.371,1
2373,0.205,0.351,-0.866,1.614,-0.935,1
2374,0.144,0.448,0.543,0.775,0,0
2375,3.087,0.57,1.064,-0.254,-0.094,0
2376,0.24,0.551,0.647,1.204,1.426,1
2377,3.227,0.521,-0.127,-0.08,-0.039,0
2378,2.317,0.282,1.688,-0.397,0.269,0
2379,0.418,2.138,1.839,0.707,-0.337,0
2380,0.564,0.408,1.901,-0.56,0.432,1
2381,0.573,0.92,1.713,0.78,0.487,0
2382,1.098,2.506,-0.347,-0.148,0.181,0
2383,-0.158,1.356,2.289,-0.745,0,0
2384,0.079,0.389,0.324,0.427,0,0
2385,0.271,2.481,-0.485,0.312,-0.14,0
2386,0.34,1.797,2.403,-0.652,-0.289,0
2387,0.143,0.394,0.731,2.066,0,1
2388,2.696,-0.22,0.158,0.09,0.078,0
2389,0.494,1.763,1.245,0.454,0.188,0
2390,0.334,1.01,2.931,-0.842,0,0
2391,0.545,3.467,-0.483,-0.222,-0.151,0
2392,1.379,1.73,0.37,0.171,-0.074,0
2393,0.145,0.332,0.467,-0.794,0,0
2394,-0.251,1.135,1.116,-0.517,-0.274,0
2395,0.215,0.376,0.637,1.861,1.246,1
2396,0.353,2.236,-0.549,0.309,-0.279,0
2397,1.402,0.893,1.488,1.385,-0.652,1
2398,0.293,1.714,0.461,0.22,-0.097,0
2399,1.312,1.371,-0.298,-0.131,0.076,0
2400,3.126,0.482,0.232,-0.141,0.524,0
2401,0.38,2.328,-0.485,0.285,-0.111,0
2402,1.239,1.892,0.585,0.715,0.742,0
2403,0.916,2.596,-0.414,-0.46,0.979,0
2404,0.25,1.016,3.155,-0.745,-0.363,0
2405,0.48,0.656,1.949,1.496,1.357,1
2406,0.567,-0.829,1.142,-0.564,0,0
2407,0.69,2.921,-0.568,-0.222,-0.139,0
2408,0.096,0.326,0.449,1.419,1.145,0
2409,0.77,1.607,0.427,0.183,-0.079,0
2410,0.786,0.546,1.548,1.737,-0.757,1
2411,2.302,0.619,-0.093,0.086,0.052,0
2412,0.348,0.808,0.61,0.932,1.497,1
2413,0.54,2.787,-0.667,-0.242,-0.157,0
2414,0.312,0.847,0.564,1.911,-0.682,0
2415,0.304,3.327,-0.623,-0.266,-0.164,0
2416,1.205,0.722,2.709,-0.604,-0.236,1
2417,0.365,0.624,1.886,0.956,-0.393,0
2418,0.983,1.915,1.802,-0.662,-0.197,1
2419,1.192,2.808,0.933,-0.285,0.144,0
2420,0.201,0.892,0.909,1.008,-0.476,1
2421,0.668,1.559,-0.3,-0.128,-0.07,0
2422,0.874,1.241,-0.282,0.175,-0.108,0
2423,0.544,0.698,2.078,-0.483,0.685,1
2424,0.286,2.793,-0.459,0.22,0.156,0
2425,0.221,0.845,0.919,2.423,0,1
2426,0.157,0.557,0.706,2.038,-0.625,0
2427,2.852,-0.247,-0.104,-0.062,-0.046,0
2428,0.214,0.929,2.404,1.093,0.513,0
2429,1.963,1.677,-0.332,-0.109,0.102,0
2430,0.162,1.153,1.582,-0.687,0,0
2431,0.334,1.478,2.134,-0.654,0.593,0
2432,0.907,1.906,-0.415,-0.155,-0.101,0
2433,0.17,0.46,0.684,-0.74,0,0
2434,0.567,0.907,1.464,-0.617,-0.492,1
2435,3.092,-0.37,-0.131,-0.077,-0.051,0
2436,0.544,2.082,0.905,0.603,-0.405,1
2437,0.185,0.484,0.789,1.838,0,0
2438,0.461,2.512,-0.492,1.421,-0.411,0
2439,0.513,0.545,1.953,0.979,-0.547,1
2440,0.689,1.289,2.224,1.191,-0.418,1
2441,0.229,0.718,0.778,1.253,0,1
2442,0.24,1.547,0.664,0.275,0.172,0
2443,0.175,0.964,2.055,-0.756,-0.625,0
2444,0.333,0.408,1.404,1.46,-0.751,0
2445,0.782,2.546,1.536,-0.43,0,0
2446,1.062,2.243,-0.394,-0.199,-0.175,0
